date_key,date,year,month,day,weekday,hour
20240513,2024-05-13 09:54:00,2024,5,13,Monday,9
20240513,2024-05-13 09:59:00,2024,5,13,Monday,9
20240513,2024-05-13 10:00:00,2024,5,13,Monday,10
20240513,2024-05-13 10:07:00,2024,5,13,Monday,10
20240513,2024-05-13 10:15:00,2024,5,13,Monday,10
20240513,2024-05-13 10:19:00,2024,5,13,Monday,10
20240513,2024-05-13 10:25:00,2024,5,13,Monday,10
20240513,2024-05-13 10:29:00,2024,5,13,Monday,10
20240513,2024-05-13 10:36:00,2024,5,13,Monday,10
20240513,2024-05-13 10:41:00,2024,5,13,Monday,10
20240513,2024-05-13 10:49:00,2024,5,13,Monday,10
20240513,2024-05-13 10:51:00,2024,5,13,Monday,10
20240513,2024-05-13 10:52:00,2024,5,13,Monday,10
20240513,2024-05-13 10:54:00,2024,5,13,Monday,10
20240513,2024-05-13 10:56:00,2024,5,13,Monday,10
20240513,2024-05-13 10:59:00,2024,5,13,Monday,10
20240513,2024-05-13 11:01:00,2024,5,13,Monday,11
20240513,2024-05-13 11:06:00,2024,5,13,Monday,11
20240513,2024-05-13 11:09:00,2024,5,13,Monday,11
20240513,2024-05-13 11:35:00,2024,5,13,Monday,11
20240513,2024-05-13 11:50:00,2024,5,13,Monday,11
20240513,2024-05-13 11:55:00,2024,5,13,Monday,11
20240513,2024-05-13 11:57:00,2024,5,13,Monday,11
20240513,2024-05-13 12:10:00,2024,5,13,Monday,12
20240513,2024-05-13 12:14:00,2024,5,13,Monday,12
20240513,2024-05-13 12:15:00,2024,5,13,Monday,12
20240513,2024-05-13 12:17:00,2024,5,13,Monday,12
20240513,2024-05-13 12:18:00,2024,5,13,Monday,12
20240513,2024-05-13 12:32:00,2024,5,13,Monday,12
20240513,2024-05-13 12:33:00,2024,5,13,Monday,12
20240513,2024-05-13 12:35:00,2024,5,13,Monday,12
20240513,2024-05-13 12:36:00,2024,5,13,Monday,12
20240513,2024-05-13 12:37:00,2024,5,13,Monday,12
20240513,2024-05-13 12:38:00,2024,5,13,Monday,12
20240513,2024-05-13 12:40:00,2024,5,13,Monday,12
20240513,2024-05-13 12:41:00,2024,5,13,Monday,12
20240513,2024-05-13 12:46:00,2024,5,13,Monday,12
20240513,2024-05-13 12:49:00,2024,5,13,Monday,12
20240513,2024-05-13 12:50:00,2024,5,13,Monday,12
20240513,2024-05-13 13:08:00,2024,5,13,Monday,13
20240513,2024-05-13 13:10:00,2024,5,13,Monday,13
20240513,2024-05-13 13:27:00,2024,5,13,Monday,13
20240513,2024-05-13 13:31:00,2024,5,13,Monday,13
20240513,2024-05-13 13:41:00,2024,5,13,Monday,13
20240513,2024-05-13 13:46:00,2024,5,13,Monday,13
20240513,2024-05-13 13:49:00,2024,5,13,Monday,13
20240513,2024-05-13 13:52:00,2024,5,13,Monday,13
20240513,2024-05-13 13:55:00,2024,5,13,Monday,13
20240513,2024-05-13 13:57:00,2024,5,13,Monday,13
20240513,2024-05-13 13:59:00,2024,5,13,Monday,13
20240513,2024-05-13 14:10:00,2024,5,13,Monday,14
20240513,2024-05-13 15:49:00,2024,5,13,Monday,15
20240513,2024-05-13 16:22:00,2024,5,13,Monday,16
20240513,2024-05-13 16:30:00,2024,5,13,Monday,16
20240513,2024-05-13 16:45:00,2024,5,13,Monday,16
20240513,2024-05-13 16:46:00,2024,5,13,Monday,16
20240513,2024-05-13 17:05:00,2024,5,13,Monday,17
20240513,2024-05-13 17:12:00,2024,5,13,Monday,17
20240513,2024-05-13 17:33:00,2024,5,13,Monday,17
20240513,2024-05-13 17:38:00,2024,5,13,Monday,17
20240513,2024-05-13 17:45:00,2024,5,13,Monday,17
20240513,2024-05-13 17:52:00,2024,5,13,Monday,17
20240513,2024-05-13 18:01:00,2024,5,13,Monday,18
20240513,2024-05-13 18:02:00,2024,5,13,Monday,18
20240513,2024-05-13 18:24:00,2024,5,13,Monday,18
20240513,2024-05-13 18:25:00,2024,5,13,Monday,18
20240513,2024-05-13 18:27:00,2024,5,13,Monday,18
20240513,2024-05-13 18:37:00,2024,5,13,Monday,18
20240513,2024-05-13 18:38:00,2024,5,13,Monday,18
20240513,2024-05-13 18:40:00,2024,5,13,Monday,18
20240513,2024-05-13 18:42:00,2024,5,13,Monday,18
20240513,2024-05-13 18:44:00,2024,5,13,Monday,18
20240513,2024-05-13 18:52:00,2024,5,13,Monday,18
20240513,2024-05-13 19:40:00,2024,5,13,Monday,19
20240513,2024-05-13 19:44:00,2024,5,13,Monday,19
20240513,2024-05-13 19:51:00,2024,5,13,Monday,19
20240513,2024-05-13 20:12:00,2024,5,13,Monday,20
20240513,2024-05-13 20:17:00,2024,5,13,Monday,20
20240513,2024-05-13 20:24:00,2024,5,13,Monday,20
20240513,2024-05-13 20:46:00,2024,5,13,Monday,20
20240513,2024-05-13 20:50:00,2024,5,13,Monday,20
20240513,2024-05-13 21:03:00,2024,5,13,Monday,21
20240513,2024-05-13 21:13:00,2024,5,13,Monday,21
20240513,2024-05-13 21:16:00,2024,5,13,Monday,21
20240513,2024-05-13 21:22:00,2024,5,13,Monday,21
20240513,2024-05-13 21:45:00,2024,5,13,Monday,21
20240513,2024-05-13 22:49:00,2024,5,13,Monday,22
20240513,2024-05-13 23:03:00,2024,5,13,Monday,23
20240513,2024-05-13 23:10:00,2024,5,13,Monday,23
20240514,2024-05-14 00:00:00,2024,5,14,Tuesday,0
20240514,2024-05-14 00:14:00,2024,5,14,Tuesday,0
20240514,2024-05-14 00:25:00,2024,5,14,Tuesday,0
20240514,2024-05-14 00:37:00,2024,5,14,Tuesday,0
20240514,2024-05-14 01:10:00,2024,5,14,Tuesday,1
20240514,2024-05-14 01:13:00,2024,5,14,Tuesday,1
20240514,2024-05-14 01:21:00,2024,5,14,Tuesday,1
20240514,2024-05-14 01:38:00,2024,5,14,Tuesday,1
20240514,2024-05-14 01:40:00,2024,5,14,Tuesday,1
20240514,2024-05-14 02:10:00,2024,5,14,Tuesday,2
20240514,2024-05-14 02:55:00,2024,5,14,Tuesday,2
20240514,2024-05-14 03:26:00,2024,5,14,Tuesday,3
20240514,2024-05-14 03:40:00,2024,5,14,Tuesday,3
20240514,2024-05-14 04:09:00,2024,5,14,Tuesday,4
20240514,2024-05-14 04:12:00,2024,5,14,Tuesday,4
20240514,2024-05-14 04:13:00,2024,5,14,Tuesday,4
20240514,2024-05-14 04:50:00,2024,5,14,Tuesday,4
20240514,2024-05-14 05:05:00,2024,5,14,Tuesday,5
20240514,2024-05-14 05:22:00,2024,5,14,Tuesday,5
20240514,2024-05-14 05:29:00,2024,5,14,Tuesday,5
20240514,2024-05-14 06:05:00,2024,5,14,Tuesday,6
20240514,2024-05-14 06:10:00,2024,5,14,Tuesday,6
20240514,2024-05-14 08:52:00,2024,5,14,Tuesday,8
20240514,2024-05-14 09:14:00,2024,5,14,Tuesday,9
20240514,2024-05-14 09:23:00,2024,5,14,Tuesday,9
20240514,2024-05-14 09:42:00,2024,5,14,Tuesday,9
20240514,2024-05-14 09:53:00,2024,5,14,Tuesday,9
20240514,2024-05-14 10:03:00,2024,5,14,Tuesday,10
20240514,2024-05-14 10:21:00,2024,5,14,Tuesday,10
20240514,2024-05-14 10:23:00,2024,5,14,Tuesday,10
20240514,2024-05-14 10:26:00,2024,5,14,Tuesday,10
20240514,2024-05-14 10:27:00,2024,5,14,Tuesday,10
20240514,2024-05-14 10:37:00,2024,5,14,Tuesday,10
20240514,2024-05-14 10:42:00,2024,5,14,Tuesday,10
20240514,2024-05-14 10:46:00,2024,5,14,Tuesday,10
20240514,2024-05-14 10:47:00,2024,5,14,Tuesday,10
20240514,2024-05-14 11:11:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:13:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:15:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:16:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:23:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:42:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:45:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:47:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:52:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:53:00,2024,5,14,Tuesday,11
20240514,2024-05-14 11:56:00,2024,5,14,Tuesday,11
20240514,2024-05-14 12:01:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:03:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:04:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:05:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:10:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:14:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:15:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:18:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:19:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:20:00,2024,5,14,Tuesday,12
20240514,2024-05-14 12:46:00,2024,5,14,Tuesday,12
20240514,2024-05-14 13:08:00,2024,5,14,Tuesday,13
20240514,2024-05-14 13:31:00,2024,5,14,Tuesday,13
20240514,2024-05-14 13:32:00,2024,5,14,Tuesday,13
20240514,2024-05-14 13:34:00,2024,5,14,Tuesday,13
20240514,2024-05-14 13:35:00,2024,5,14,Tuesday,13
20240514,2024-05-14 13:43:00,2024,5,14,Tuesday,13
20240514,2024-05-14 13:57:00,2024,5,14,Tuesday,13
20240514,2024-05-14 14:11:00,2024,5,14,Tuesday,14
20240514,2024-05-14 14:13:00,2024,5,14,Tuesday,14
20240514,2024-05-14 14:47:00,2024,5,14,Tuesday,14
20240514,2024-05-14 16:14:00,2024,5,14,Tuesday,16
20240514,2024-05-14 16:44:00,2024,5,14,Tuesday,16
20240514,2024-05-14 16:47:00,2024,5,14,Tuesday,16
20240514,2024-05-14 17:05:00,2024,5,14,Tuesday,17
20240514,2024-05-14 17:06:00,2024,5,14,Tuesday,17
20240514,2024-05-14 17:10:00,2024,5,14,Tuesday,17
20240514,2024-05-14 17:14:00,2024,5,14,Tuesday,17
20240514,2024-05-14 17:36:00,2024,5,14,Tuesday,17
20240514,2024-05-14 17:55:00,2024,5,14,Tuesday,17
20240514,2024-05-14 19:43:00,2024,5,14,Tuesday,19
20240514,2024-05-14 19:45:00,2024,5,14,Tuesday,19
20240514,2024-05-14 19:55:00,2024,5,14,Tuesday,19
20240514,2024-05-14 20:07:00,2024,5,14,Tuesday,20
20240514,2024-05-14 20:18:00,2024,5,14,Tuesday,20
20240514,2024-05-14 20:45:00,2024,5,14,Tuesday,20
20240514,2024-05-14 20:56:00,2024,5,14,Tuesday,20
20240514,2024-05-14 20:59:00,2024,5,14,Tuesday,20
20240514,2024-05-14 21:31:00,2024,5,14,Tuesday,21
20240514,2024-05-14 21:46:00,2024,5,14,Tuesday,21
20240514,2024-05-14 22:55:00,2024,5,14,Tuesday,22
20240514,2024-05-14 23:29:00,2024,5,14,Tuesday,23
20240515,2024-05-15 00:00:00,2024,5,15,Wednesday,0
20240515,2024-05-15 00:26:00,2024,5,15,Wednesday,0
20240515,2024-05-15 00:40:00,2024,5,15,Wednesday,0
20240515,2024-05-15 00:45:00,2024,5,15,Wednesday,0
20240515,2024-05-15 01:23:00,2024,5,15,Wednesday,1
20240515,2024-05-15 01:35:00,2024,5,15,Wednesday,1
20240515,2024-05-15 02:09:00,2024,5,15,Wednesday,2
20240515,2024-05-15 02:10:00,2024,5,15,Wednesday,2
20240515,2024-05-15 02:11:00,2024,5,15,Wednesday,2
20240515,2024-05-15 02:12:00,2024,5,15,Wednesday,2
20240515,2024-05-15 02:40:00,2024,5,15,Wednesday,2
20240515,2024-05-15 02:58:00,2024,5,15,Wednesday,2
20240515,2024-05-15 03:24:00,2024,5,15,Wednesday,3
20240515,2024-05-15 03:47:00,2024,5,15,Wednesday,3
20240515,2024-05-15 04:05:00,2024,5,15,Wednesday,4
20240515,2024-05-15 04:09:00,2024,5,15,Wednesday,4
20240515,2024-05-15 04:35:00,2024,5,15,Wednesday,4
20240515,2024-05-15 04:43:00,2024,5,15,Wednesday,4
20240515,2024-05-15 04:55:00,2024,5,15,Wednesday,4
20240515,2024-05-15 05:00:00,2024,5,15,Wednesday,5
20240515,2024-05-15 05:11:00,2024,5,15,Wednesday,5
20240515,2024-05-15 05:34:00,2024,5,15,Wednesday,5
20240515,2024-05-15 05:45:00,2024,5,15,Wednesday,5
20240515,2024-05-15 06:04:00,2024,5,15,Wednesday,6
20240515,2024-05-15 07:07:00,2024,5,15,Wednesday,7
20240515,2024-05-15 07:30:00,2024,5,15,Wednesday,7
20240515,2024-05-15 07:37:00,2024,5,15,Wednesday,7
20240515,2024-05-15 07:50:00,2024,5,15,Wednesday,7
20240515,2024-05-15 07:54:00,2024,5,15,Wednesday,7
20240515,2024-05-15 08:04:00,2024,5,15,Wednesday,8
20240515,2024-05-15 08:07:00,2024,5,15,Wednesday,8
20240515,2024-05-15 08:11:00,2024,5,15,Wednesday,8
20240515,2024-05-15 08:15:00,2024,5,15,Wednesday,8
20240515,2024-05-15 08:16:00,2024,5,15,Wednesday,8
20240515,2024-05-15 08:37:00,2024,5,15,Wednesday,8
20240515,2024-05-15 08:43:00,2024,5,15,Wednesday,8
20240515,2024-05-15 08:47:00,2024,5,15,Wednesday,8
20240515,2024-05-15 08:55:00,2024,5,15,Wednesday,8
20240515,2024-05-15 09:03:00,2024,5,15,Wednesday,9
20240515,2024-05-15 09:04:00,2024,5,15,Wednesday,9
20240515,2024-05-15 09:05:00,2024,5,15,Wednesday,9
20240515,2024-05-15 09:32:00,2024,5,15,Wednesday,9
20240515,2024-05-15 09:36:00,2024,5,15,Wednesday,9
20240515,2024-05-15 09:51:00,2024,5,15,Wednesday,9
20240515,2024-05-15 09:57:00,2024,5,15,Wednesday,9
20240515,2024-05-15 10:21:00,2024,5,15,Wednesday,10
20240515,2024-05-15 10:40:00,2024,5,15,Wednesday,10
20240515,2024-05-15 10:48:00,2024,5,15,Wednesday,10
20240515,2024-05-15 11:25:00,2024,5,15,Wednesday,11
20240515,2024-05-15 11:46:00,2024,5,15,Wednesday,11
20240515,2024-05-15 12:18:00,2024,5,15,Wednesday,12
20240515,2024-05-15 12:22:00,2024,5,15,Wednesday,12
20240515,2024-05-15 12:27:00,2024,5,15,Wednesday,12
20240515,2024-05-15 12:40:00,2024,5,15,Wednesday,12
20240515,2024-05-15 12:46:00,2024,5,15,Wednesday,12
20240515,2024-05-15 13:21:00,2024,5,15,Wednesday,13
20240515,2024-05-15 13:23:00,2024,5,15,Wednesday,13
20240515,2024-05-15 13:35:00,2024,5,15,Wednesday,13
20240515,2024-05-15 13:41:00,2024,5,15,Wednesday,13
20240515,2024-05-15 13:51:00,2024,5,15,Wednesday,13
20240515,2024-05-15 13:58:00,2024,5,15,Wednesday,13
20240515,2024-05-15 14:10:00,2024,5,15,Wednesday,14
20240515,2024-05-15 14:15:00,2024,5,15,Wednesday,14
20240515,2024-05-15 14:30:00,2024,5,15,Wednesday,14
20240515,2024-05-15 14:45:00,2024,5,15,Wednesday,14
20240515,2024-05-15 15:36:00,2024,5,15,Wednesday,15
20240515,2024-05-15 16:43:00,2024,5,15,Wednesday,16
20240515,2024-05-15 17:14:00,2024,5,15,Wednesday,17
20240515,2024-05-15 17:20:00,2024,5,15,Wednesday,17
20240515,2024-05-15 17:35:00,2024,5,15,Wednesday,17
20240515,2024-05-15 17:36:00,2024,5,15,Wednesday,17
20240515,2024-05-15 17:39:00,2024,5,15,Wednesday,17
20240515,2024-05-15 18:09:00,2024,5,15,Wednesday,18
20240515,2024-05-15 18:10:00,2024,5,15,Wednesday,18
20240515,2024-05-15 18:12:00,2024,5,15,Wednesday,18
20240515,2024-05-15 18:18:00,2024,5,15,Wednesday,18
20240515,2024-05-15 18:19:00,2024,5,15,Wednesday,18
20240515,2024-05-15 18:23:00,2024,5,15,Wednesday,18
20240515,2024-05-15 18:24:00,2024,5,15,Wednesday,18
20240515,2024-05-15 18:46:00,2024,5,15,Wednesday,18
20240515,2024-05-15 18:51:00,2024,5,15,Wednesday,18
20240515,2024-05-15 19:30:00,2024,5,15,Wednesday,19
20240515,2024-05-15 19:31:00,2024,5,15,Wednesday,19
20240515,2024-05-15 19:47:00,2024,5,15,Wednesday,19
20240515,2024-05-15 19:54:00,2024,5,15,Wednesday,19
20240515,2024-05-15 19:57:00,2024,5,15,Wednesday,19
20240515,2024-05-15 20:12:00,2024,5,15,Wednesday,20
20240515,2024-05-15 20:14:00,2024,5,15,Wednesday,20
20240515,2024-05-15 20:19:00,2024,5,15,Wednesday,20
20240515,2024-05-15 20:20:00,2024,5,15,Wednesday,20
20240515,2024-05-15 20:55:00,2024,5,15,Wednesday,20
20240515,2024-05-15 20:57:00,2024,5,15,Wednesday,20
20240515,2024-05-15 21:07:00,2024,5,15,Wednesday,21
20240515,2024-05-15 21:10:00,2024,5,15,Wednesday,21
20240515,2024-05-15 21:11:00,2024,5,15,Wednesday,21
20240515,2024-05-15 21:22:00,2024,5,15,Wednesday,21
20240515,2024-05-15 21:33:00,2024,5,15,Wednesday,21
20240515,2024-05-15 21:47:00,2024,5,15,Wednesday,21
20240515,2024-05-15 21:59:00,2024,5,15,Wednesday,21
20240515,2024-05-15 22:19:00,2024,5,15,Wednesday,22
20240515,2024-05-15 23:14:00,2024,5,15,Wednesday,23
20240516,2024-05-16 00:00:00,2024,5,16,Thursday,0
20240516,2024-05-16 00:05:00,2024,5,16,Thursday,0
20240516,2024-05-16 00:29:00,2024,5,16,Thursday,0
20240516,2024-05-16 00:58:00,2024,5,16,Thursday,0
20240516,2024-05-16 01:30:00,2024,5,16,Thursday,1
20240516,2024-05-16 02:07:00,2024,5,16,Thursday,2
20240516,2024-05-16 02:10:00,2024,5,16,Thursday,2
20240516,2024-05-16 02:13:00,2024,5,16,Thursday,2
20240516,2024-05-16 02:35:00,2024,5,16,Thursday,2
20240516,2024-05-16 03:40:00,2024,5,16,Thursday,3
20240516,2024-05-16 06:00:00,2024,5,16,Thursday,6
20240516,2024-05-16 07:27:00,2024,5,16,Thursday,7
20240516,2024-05-16 08:35:00,2024,5,16,Thursday,8
20240516,2024-05-16 08:46:00,2024,5,16,Thursday,8
20240516,2024-05-16 09:04:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:05:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:10:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:12:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:13:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:14:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:16:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:20:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:21:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:40:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:45:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:50:00,2024,5,16,Thursday,9
20240516,2024-05-16 09:56:00,2024,5,16,Thursday,9
20240516,2024-05-16 10:03:00,2024,5,16,Thursday,10
20240516,2024-05-16 10:11:00,2024,5,16,Thursday,10
20240516,2024-05-16 10:22:00,2024,5,16,Thursday,10
20240516,2024-05-16 10:34:00,2024,5,16,Thursday,10
20240516,2024-05-16 10:35:00,2024,5,16,Thursday,10
20240516,2024-05-16 10:40:00,2024,5,16,Thursday,10
20240516,2024-05-16 10:41:00,2024,5,16,Thursday,10
20240516,2024-05-16 10:50:00,2024,5,16,Thursday,10
20240516,2024-05-16 10:55:00,2024,5,16,Thursday,10
20240516,2024-05-16 10:57:00,2024,5,16,Thursday,10
20240516,2024-05-16 11:01:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:02:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:03:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:05:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:07:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:08:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:15:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:29:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:34:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:39:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:44:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:45:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:46:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:53:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:56:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:58:00,2024,5,16,Thursday,11
20240516,2024-05-16 11:59:00,2024,5,16,Thursday,11
20240516,2024-05-16 12:01:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:05:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:07:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:08:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:09:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:10:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:14:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:20:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:22:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:39:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:42:00,2024,5,16,Thursday,12
20240516,2024-05-16 12:45:00,2024,5,16,Thursday,12
20240516,2024-05-16 13:09:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:13:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:14:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:15:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:16:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:17:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:18:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:19:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:40:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:46:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:50:00,2024,5,16,Thursday,13
20240516,2024-05-16 13:54:00,2024,5,16,Thursday,13
20240516,2024-05-16 14:01:00,2024,5,16,Thursday,14
20240516,2024-05-16 14:09:00,2024,5,16,Thursday,14
20240516,2024-05-16 14:10:00,2024,5,16,Thursday,14
20240516,2024-05-16 14:29:00,2024,5,16,Thursday,14
20240516,2024-05-16 16:03:00,2024,5,16,Thursday,16
20240516,2024-05-16 16:55:00,2024,5,16,Thursday,16
20240516,2024-05-16 17:30:00,2024,5,16,Thursday,17
20240516,2024-05-16 17:32:00,2024,5,16,Thursday,17
20240516,2024-05-16 17:37:00,2024,5,16,Thursday,17
20240516,2024-05-16 17:41:00,2024,5,16,Thursday,17
20240516,2024-05-16 17:48:00,2024,5,16,Thursday,17
20240516,2024-05-16 18:00:00,2024,5,16,Thursday,18
20240516,2024-05-16 18:09:00,2024,5,16,Thursday,18
20240516,2024-05-16 18:35:00,2024,5,16,Thursday,18
20240516,2024-05-16 18:50:00,2024,5,16,Thursday,18
20240516,2024-05-16 18:52:00,2024,5,16,Thursday,18
20240516,2024-05-16 18:53:00,2024,5,16,Thursday,18
20240516,2024-05-16 18:56:00,2024,5,16,Thursday,18
20240516,2024-05-16 19:01:00,2024,5,16,Thursday,19
20240516,2024-05-16 19:21:00,2024,5,16,Thursday,19
20240516,2024-05-16 19:42:00,2024,5,16,Thursday,19
20240516,2024-05-16 19:46:00,2024,5,16,Thursday,19
20240516,2024-05-16 20:04:00,2024,5,16,Thursday,20
20240516,2024-05-16 20:23:00,2024,5,16,Thursday,20
20240516,2024-05-16 20:28:00,2024,5,16,Thursday,20
20240516,2024-05-16 21:03:00,2024,5,16,Thursday,21
20240516,2024-05-16 21:14:00,2024,5,16,Thursday,21
20240516,2024-05-16 21:17:00,2024,5,16,Thursday,21
20240516,2024-05-16 21:19:00,2024,5,16,Thursday,21
20240516,2024-05-16 21:30:00,2024,5,16,Thursday,21
20240516,2024-05-16 21:45:00,2024,5,16,Thursday,21
20240516,2024-05-16 22:05:00,2024,5,16,Thursday,22
20240516,2024-05-16 22:36:00,2024,5,16,Thursday,22
20240517,2024-05-17 00:00:00,2024,5,17,Friday,0
20240517,2024-05-17 00:19:00,2024,5,17,Friday,0
20240517,2024-05-17 00:20:00,2024,5,17,Friday,0
20240517,2024-05-17 00:45:00,2024,5,17,Friday,0
20240517,2024-05-17 00:53:00,2024,5,17,Friday,0
20240517,2024-05-17 02:05:00,2024,5,17,Friday,2
20240517,2024-05-17 02:20:00,2024,5,17,Friday,2
20240517,2024-05-17 02:40:00,2024,5,17,Friday,2
20240517,2024-05-17 02:44:00,2024,5,17,Friday,2
20240517,2024-05-17 02:45:00,2024,5,17,Friday,2
20240517,2024-05-17 02:50:00,2024,5,17,Friday,2
20240517,2024-05-17 03:39:00,2024,5,17,Friday,3
20240517,2024-05-17 03:47:00,2024,5,17,Friday,3
20240517,2024-05-17 03:56:00,2024,5,17,Friday,3
20240517,2024-05-17 04:00:00,2024,5,17,Friday,4
20240517,2024-05-17 04:05:00,2024,5,17,Friday,4
20240517,2024-05-17 04:50:00,2024,5,17,Friday,4
20240517,2024-05-17 04:55:00,2024,5,17,Friday,4
20240517,2024-05-17 05:13:00,2024,5,17,Friday,5
20240517,2024-05-17 05:15:00,2024,5,17,Friday,5
20240517,2024-05-17 05:45:00,2024,5,17,Friday,5
20240517,2024-05-17 05:47:00,2024,5,17,Friday,5
20240517,2024-05-17 08:50:00,2024,5,17,Friday,8
20240517,2024-05-17 09:12:00,2024,5,17,Friday,9
20240517,2024-05-17 09:18:00,2024,5,17,Friday,9
20240517,2024-05-17 09:34:00,2024,5,17,Friday,9
20240517,2024-05-17 09:48:00,2024,5,17,Friday,9
20240517,2024-05-17 10:14:00,2024,5,17,Friday,10
20240517,2024-05-17 10:18:00,2024,5,17,Friday,10
20240517,2024-05-17 10:20:00,2024,5,17,Friday,10
20240517,2024-05-17 10:25:00,2024,5,17,Friday,10
20240517,2024-05-17 10:36:00,2024,5,17,Friday,10
20240517,2024-05-17 10:40:00,2024,5,17,Friday,10
20240517,2024-05-17 10:54:00,2024,5,17,Friday,10
20240517,2024-05-17 11:10:00,2024,5,17,Friday,11
20240517,2024-05-17 11:15:00,2024,5,17,Friday,11
20240517,2024-05-17 11:25:00,2024,5,17,Friday,11
20240517,2024-05-17 11:26:00,2024,5,17,Friday,11
20240517,2024-05-17 11:28:00,2024,5,17,Friday,11
20240517,2024-05-17 11:30:00,2024,5,17,Friday,11
20240517,2024-05-17 11:33:00,2024,5,17,Friday,11
20240517,2024-05-17 11:50:00,2024,5,17,Friday,11
20240517,2024-05-17 11:55:00,2024,5,17,Friday,11
20240517,2024-05-17 11:56:00,2024,5,17,Friday,11
20240517,2024-05-17 11:57:00,2024,5,17,Friday,11
20240517,2024-05-17 11:59:00,2024,5,17,Friday,11
20240517,2024-05-17 12:00:00,2024,5,17,Friday,12
20240517,2024-05-17 12:09:00,2024,5,17,Friday,12
20240517,2024-05-17 12:17:00,2024,5,17,Friday,12
20240517,2024-05-17 12:18:00,2024,5,17,Friday,12
20240517,2024-05-17 12:23:00,2024,5,17,Friday,12
20240517,2024-05-17 12:30:00,2024,5,17,Friday,12
20240517,2024-05-17 12:34:00,2024,5,17,Friday,12
20240517,2024-05-17 12:36:00,2024,5,17,Friday,12
20240517,2024-05-17 13:24:00,2024,5,17,Friday,13
20240517,2024-05-17 13:25:00,2024,5,17,Friday,13
20240517,2024-05-17 13:28:00,2024,5,17,Friday,13
20240517,2024-05-17 13:30:00,2024,5,17,Friday,13
20240517,2024-05-17 13:37:00,2024,5,17,Friday,13
