ubicacion_key,cod_distrito,distrito,localizacion,tipo_via,via,numero,cp
3727,5,CHAMARTÍN,CALL. FRANCISCO SILVELA / GTA. LOPEZ DE HOYOS,,,124,
3728,5,CHAMARTÍN,PLAZA. CUZCO / AVDA. ALBERTO ALCOCER,,,0,
3729,8,FUENCARRAL-EL PARDO,CALL. MORALZARZAL / CALL. ALFREDO MARQUERIE,,,3,
3730,11,CARABANCHEL,"CALL. OCA, 13",,,13,
3731,15,CIUDAD LINEAL,"CALL. SANTA GENOVEVA, 54",,,54,
3732,7,CHAMBERÍ,"AVDA. MONCLOA, 15",,,15,
3733,2,ARGANZUELA,"PASEO. OLMOS, 11",,,11,
3734,10,LATINA,CALL. FLAUTAS / AVDA. AVIACION,,,54,
3735,1,CENTRO,CALL. SAN BERNARDO / CALL. GRAN VIA,,,17,
3736,14,MORATALAZ,"CALL. ENCOMIENDA DE PALACIOS, 178",,,178,
3737,17,VILLAVERDE,"AVDA. LA VERBENA DE LA PALOMA, 4",,,4,
3738,16,HORTALEZA,"CALL. CESAR CORT BOTI, 71",,,71,
3739,12,USERA,CALL. MANUEL NOYA / CALL. MARCELO USERA,,,29,
3740,11,CARABANCHEL,AVDA. NUESTRA SEÑORA DE FATIMA / CALL. MONSEÑOR OSCAR ROMERO,,,65,
3741,3,RETIRO,CALL. O'DONNELL / CALL. SALIENTE,,,66,
3742,3,RETIRO,"AUTOV. M-30, 08NC90 PK 8900 CALZADA 1 CENTRAL",,,08NC90,
3743,11,CARABANCHEL,"AUTOV. M-30, 15XC94",,,15XC94,
3744,3,RETIRO,"PLAZA. DOCTOR LAGUNA, 12",,,12,
3745,20,SAN BLAS-CANILLEJAS,CALL. ALCALA / CALL. GUTIERREZ CANALES,,,601,
3746,1,CENTRO,CALL. SAN ANDRES / CALL. CARRANZA,,,35,
3747,8,FUENCARRAL-EL PARDO,AVDA. SANTUARIO DE VALVERDE / AVDA. MONTECARMELO,,,48,
3748,16,HORTALEZA,CALL. SILVANO / AVDA. PARTENON,,,186,
3749,18,VILLA DE VALLECAS,CALL. CAÑADA DEL SANTISIMO / CALL. EMBALSE DE NAVACERRADA,,,3,
3750,1,CENTRO,CALL. PRECIADOS / CALL. TETUAN,,,3,
3751,16,HORTALEZA,CALL. PADRES DOMINICOS,,,2,
3752,10,LATINA,"CALL. ILLESCAS, 147",,,147,
3753,16,HORTALEZA,"CALL. MARIA BLANCHARD, 30",,,30,
3754,21,BARAJAS,"CALL. BAHIA DE ALMERIA, 22",,,22,
3755,10,LATINA,AVDA. AVIACION / CALL. LOGROSAN,,,55,
3756,9,MONCLOA-ARAVACA,"CALL. PROFESOR ARANGUREN, 1",,,1,
3757,17,VILLAVERDE,CALL. ESTEFANITA / CALL. ZAFIRO,,,4,
3758,2,ARGANZUELA,PASEO. ESPERANZA / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS,,,21,
3759,1,CENTRO,"CALL. AGUAS, 5",,,5,
3760,3,RETIRO,CALL. O'DONNELL / CALL. NARVAEZ,,,24,
3761,1,CENTRO,GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO,,,1,
3762,8,FUENCARRAL-EL PARDO,CALL. GINZO DE LIMIA / CALL. VALENCIA DE DON JUAN,,,66,
3763,15,CIUDAD LINEAL,CALL. ARTURO SORIA / CUSTA. SAGRADO CORAZON,,,255,
3764,1,CENTRO,"CALL. GRAN VIA, 80",,,80,
3765,12,USERA,"CALL. JOSEFINA VEREDAS, 8",,,8,
3766,4,SALAMANCA,"CALL. O'DONNELL, 7",,,7,
3767,13,PUENTE DE VALLECAS,AVDA. ALBUFERA / AUTOV. M-40,,,302,
3768,4,SALAMANCA,PASEO. CASTELLANA / CALL. AYALA,,,10,
3769,16,HORTALEZA,GTA. RIO URUBAMBA / CALL. VIA DE LOS POBLADOS,,,0,
3770,6,TETUÁN,"CALL. CASTILLA, 27",,,27,
3771,11,CARABANCHEL,CALL. MARIA ODIAGA / CALL. FEDERICO GRASES,,,1,
3772,1,CENTRO,"CALL. PALMA, 27",,,27,
3773,2,ARGANZUELA,"INTER. ATOCHA, 0",,,0,
3774,20,SAN BLAS-CANILLEJAS,PLAZA. GRECIA / AVDA. ARCENTALES,,,3,
3775,18,VILLA DE VALLECAS,CALL. LUIS I / CMNO. POZO DEL TIO RAIMUNDO,,,81,
3776,5,CHAMARTÍN,PLAZA. JOSE MARIA SOLER / AVDA. ALFONSO XIII,,,7,
3777,14,MORATALAZ,"CALL. PICO DE LOS ARTILLEROS, 44",,,44,
3778,11,CARABANCHEL,"PASEO. SANTA MARIA DE LA CABEZA, 142",,,142,
3779,15,CIUDAD LINEAL,"AVDA. DAROCA, 95",,,95,
3780,7,CHAMBERÍ,"CALL. RAFAEL CALVO, 30",,,30,
3781,5,CHAMARTÍN,"AUTOV. M-30, 04NC40",,,04NC40,
3782,6,TETUÁN,CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. EDGAR NEVILLE,,,49,
3783,1,CENTRO,CALL. CARRANZA / CALL. MONTELEON,,,19,
3784,19,VICÁLVARO,"CALL. MARIO MORENO ""CANTINFLAS"" / AVDA. MIGUEL DELIBES",,,47,
3785,15,CIUDAD LINEAL,"CALL. LUIS RUIZ, 24",,,24,
3786,16,HORTALEZA,"CALL. JOSEFINA CARABIAS, 22",,,22,
3787,11,CARABANCHEL,"AUTOV. M-30, 14RN01",,,14RN01,
3788,11,CARABANCHEL,"CALL. EUGENIA DE MONTIJO, 17",,,17,
3789,21,BARAJAS,"CALL. GEMINIS, 21",,,21,
3790,18,VILLA DE VALLECAS,AVDA. MAYORAZGO / AUTOV. M-45,,,1,
3791,3,RETIRO,AVDA. MEDITERRANEO / CALL. SANCHEZ BARCAIZTEGUI,,,2,
3792,18,VILLA DE VALLECAS,"CALL. ADOLFO BIOY CASARES, 5",,,5,
3793,2,ARGANZUELA,CALL. BATALLA DEL SALADO / CALL. MARTIN SOLER,,,14,
3794,3,RETIRO,"AUTOV. M-30, 08NC00",,,08NC00,
3795,9,MONCLOA-ARAVACA,AUTOV. M-500 / PNTE. FRANCESES,,,0,
3796,5,CHAMARTÍN,AVDA. AMERICA / CALL. FRANCISCO SILVELA,,,7,
3797,13,PUENTE DE VALLECAS,AVDA. ENTREVIAS / CALL. SERENA,,,81,
3798,10,LATINA,CALL. GORDOLOBO / CALL. FRAY JOSE CERDEIRIÑA,,,11,
3799,8,FUENCARRAL-EL PARDO,PASEO. CASTELLANA / AVDA. MONFORTE DE LEMOS,,,259A,
3800,20,SAN BLAS-CANILLEJAS,CALL. ALBASANZ / CALL. VALENTIN BEATO,,,47,
3801,16,HORTALEZA,AVDA. MACHUPICHU / CALL. JOSE MIGUEL GURIDI,,,83,
3802,1,CENTRO,PLAZA. COLON / PASEO. RECOLETOS,,,1,
3803,3,RETIRO,"CALL. VALDERRIBAS, 22",,,22,
3804,14,MORATALAZ,KM-5.8 E,,,+00400E,
3805,7,CHAMBERÍ,"CALL. ALBERTO AGUILERA, 16",,,16,
3806,2,ARGANZUELA,"AUTOV. M-30, 14NL58",,,14NL58,
3807,11,CARABANCHEL,"CALL. MERCEDES ARTEAGA, 25",,,25,
3808,18,VILLA DE VALLECAS,CTRA. VILLAVERDE A VALLECAS / AUTOV. M-40,,,264,
3809,4,SALAMANCA,"CALL. ALCALA, 235",,,235,
3810,2,ARGANZUELA,"CALL. RODIO, 10",,,10,
3811,5,CHAMARTÍN,AVDA. RAMON Y CAJAL / CALL. PADRE CLARET,,,95,
3812,5,CHAMARTÍN,"AVDA. RAMON Y CAJAL, 7",,,7,
3813,18,VILLA DE VALLECAS,AVDA. MAYORAZGO / AVDA. LA GAVIA,,,14,
3814,16,HORTALEZA,"CALL. GOMEZNARRO, 147",,,147,
3815,11,CARABANCHEL,CALL. VIA LUSITANA / CALL. THALER,,,55,
3816,15,CIUDAD LINEAL,CALL. ALCALA / CALL. ALCALDE LOPEZ CASERO,,,248,
3817,8,FUENCARRAL-EL PARDO,CALL. PUENTE LA REINA / AVDA. CAMINO DE SANTIAGO,,,25,
3818,16,HORTALEZA,"AVDA. PRUNOS, 1A",,,1A,
3819,4,SALAMANCA,"CALL. CARTAGENA, 90",,,90,
3820,18,VILLA DE VALLECAS,AVDA. LEGAZPI MERCAMADRID / AVDA. MADRID MERCAMADRID,,,1,
3821,12,USERA,AVDA. ANDALUCIA / CALL. UNANIMIDAD,,,1,
3822,21,BARAJAS,"AVDA. HISPANIDAD, 46",,,46,
3823,5,CHAMARTÍN,"AUTOV. M-30, 04NC50",,,04NC50,
3824,3,RETIRO,PTA. ALCALA / CALL. ALCALA,,,0,
3825,1,CENTRO,PASEO. PRADO / PLAZA. CORTES,,,8,
3826,8,FUENCARRAL-EL PARDO,CALL. VALENCIA DE DON JUAN / CALL. GINZO DE LIMIA,,,1,
3827,12,USERA,AVDA. ANDALUCIA / AVDA. LOS ROSALES,,,21,
3828,5,CHAMARTÍN,"PASEO. CASTELLANA, 212",,,212,
3829,18,VILLA DE VALLECAS,"CALL. PEÑA NUEVA, 56",,,56,
3830,10,LATINA,CALL. FLAUTAS / CALL. PLATILLOS,,,13,
3831,13,PUENTE DE VALLECAS,"AVDA. SANTA CATALINA-ENTREVIAS, 11",,,11,
3832,8,FUENCARRAL-EL PARDO,"AUTOV. M-30, 30XC83; CALZADA 2 PK 30,800",,,30XC83,
3833,16,HORTALEZA,"CALL. ALICUN, 21",,,21,
3834,11,CARABANCHEL,AVDA. ABRANTES / CALL. ALFONSO MARTINEZ CONDE,,,52,
3835,1,CENTRO,CALL. ARRIETA / CALL. FELIPE V,,,4,
3836,6,TETUÁN,"PASEO. CASTELLANA, 153",,,153,
3837,13,PUENTE DE VALLECAS,CALL. PUERTO ALTO / CALL. PEÑA GORBEA,,,10,
3838,9,MONCLOA-ARAVACA,CALL. JUAN MONTALVO / AVDA. PABLO IGLESIAS,,,1,
3839,4,SALAMANCA,"AUTOV. M-30, 06NC80",,,06NC80,
3840,13,PUENTE DE VALLECAS,CALL. JOSEFA DIAZ / CALL. CASTALIA DE VALLECAS,,,9,
3841,4,SALAMANCA,CALL. MARIA DE MOLINA / PASEO. CASTELLANA,,,4,
3842,15,CIUDAD LINEAL,09 ZL 44,,,00CT00,
3843,16,HORTALEZA,CALL. GREGORIO SANCHEZ HERRAEZ / CALL. MAR DE OMAN,,,2,
3844,18,VILLA DE VALLECAS,CALL. REAL DE ARGANDA / AVDA. LA GAVIA,,,1,
3845,2,ARGANZUELA,"AUTOV. M-30, 16NC90",,,16NC90,
3846,15,CIUDAD LINEAL,CALL. SAN EMILIO / TRVA. JOSE NORIEGA,,,1,
3847,8,FUENCARRAL-EL PARDO,"CALL. LA BAÑEZA, 40B",,,40B,
3848,6,TETUÁN,"CALL. SANTA JULIANA, 58",,,58,
3849,6,TETUÁN,"AVDA. ASTURIAS, 23",,,23,
3850,10,LATINA,CALL. HIGUERAS / CALL. ALMAZAN,,,45,
3851,18,VILLA DE VALLECAS,"AVDA. MADRID MERCAMADRID, 1",,,1,
3852,20,SAN BLAS-CANILLEJAS,CALL. LOLA FLORES / AVDA. ARAGON,,,1,
3853,2,ARGANZUELA,"CALL. ANCORA, 43",,,43,
3854,1,CENTRO,FAROLA NÚMERO 27,,,12,
3855,4,SALAMANCA,"CALL. JUAN BRAVO, 5",,,5,
3856,9,MONCLOA-ARAVACA,"PASEO. FLORIDA, 8",,,8,
3857,13,PUENTE DE VALLECAS,AVDA. PABLO NERUDA / CALL. EL PADRINO,,,91,
3858,5,CHAMARTÍN,CALL. HIEDRA / AVDA. PIO XII,,,26,
3859,5,CHAMARTÍN,PASEO. CASTELLANA / PLAZA. LIMA,,,142,
3860,10,LATINA,CALL. ALHAMBRA / AVDA. ANGEL SANZ BRIZ,,,58,
3861,9,MONCLOA-ARAVACA,"CALL. PRINCESA, 89",,,89,
3862,14,MORATALAZ,PLAZA. CORREGIDOR SANCHO DE CORDOBA / CALL. ENTRE ARROYOS,,,3,
3863,7,CHAMBERÍ,PASEO. CASTELLANA / CALL. JENNER,,,33,
3864,1,CENTRO,"CALL. GRAN VIA, 17A",,,17A,
3865,1,CENTRO,"CALL. CAMPOAMOR, 18",,,18,
3866,2,ARGANZUELA,"RONDA. ATOCHA, 1",,,1,
3867,8,FUENCARRAL-EL PARDO,"CALL. PEDRO RICO, 8",,,8,
3868,7,CHAMBERÍ,"CALL. SANTA ENGRACIA, 159",,,159,
3869,3,RETIRO,"CALL. TELLEZ, 1",,,1,
3870,1,CENTRO,CALL. MANUEL / CALL. DUQUE DE LIRIA,,,1,
3871,8,FUENCARRAL-EL PARDO,CALL. CASTIELLO DE JACA / CALL. ISABEL COLBRAND,,,18,
3872,4,SALAMANCA,"CALL. ROBERTO DOMINGO, 3",,,3,
3873,1,CENTRO,"CALL. NOVICIADO, 1",,,1,
3874,13,PUENTE DE VALLECAS,AVDA. PABLO NERUDA / CALL. PEDREÑA,,,17,
3875,5,CHAMARTÍN,CALL. MARIA DE MOLINA / PASEO. CASTELLANA,,,1,
3876,10,LATINA,CALL. LUIS CHAMIZO / CALL. NAVIA,,,4,
3877,8,FUENCARRAL-EL PARDO,CALL. NUESTRA SEÑORA DE VALVERDE / CALL. ISLAS COLUMBRETES,,,128,
3878,16,HORTALEZA,"AUTOV. M-30, 32RR03",,,32RR03,
3879,20,SAN BLAS-CANILLEJAS,"CALL. JULIO, 20",,,20,
3880,5,CHAMARTÍN,CALL. SANTA MARIA MAGDALENA / CALL. MAESTRO CHAPI,,,17,
3881,3,RETIRO,AVDA. MEDITERRANEO / PLAZA. CONDE DE CASAL,,,41,
3882,4,SALAMANCA,"AUTOV. M-30, 05NL10",,,05NL10,
3883,4,SALAMANCA,"AUTOV. M-30, 05NC00",,,05NC00,
3884,13,PUENTE DE VALLECAS,"AUTOV. A-4, +00500E",,,+00500E,
3885,7,CHAMBERÍ,CALL. BRAVO MURILLO / CALL. CRISTOBAL BORDIU,,,62,
3886,5,CHAMARTÍN,GTA. LOPEZ DE HOYOS / CALL. FRANCISCO SILVELA,,,3,
3887,12,USERA,AVDA. ANDALUCIA / AUTOV. M-40,,,19,
3888,2,ARGANZUELA,"AUTOV. M-30, 11NL09",,,11NL09,
3889,19,VICÁLVARO,M-203 CRUCE C/PIROTECNIA,,,+30000S,
3890,15,CIUDAD LINEAL,"CALL. PILAR CAVERO, 10",,,10,
3891,2,ARGANZUELA,PASEO. ACACIAS / GTA. PIRAMIDES,,,69,
3892,8,FUENCARRAL-EL PARDO,"CALL. PORTICO DE LA GLORIA, 2",,,2,
3893,10,LATINA,"CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 12",,,12,
3894,20,SAN BLAS-CANILLEJAS,CALL. MOSCU / CALL. OSLO,,,1A,
3895,13,PUENTE DE VALLECAS,"AUTOV. M-30, 10XC70",,,10XC70,
3896,15,CIUDAD LINEAL,CALL. DALIA / CALL. ARTURO SORIA,,,4,
3897,20,SAN BLAS-CANILLEJAS,"CALL. JULIAN CAMARILLO, 47A",,,47A,
3898,3,RETIRO,CALL. DOCTOR ESQUERDO / AVDA. CIUDAD DE BARCELONA,,,184,
3899,2,ARGANZUELA,"AUTOV. M-30, 10NL80 C-1 PK 10.800",,,10NL80,
3900,1,CENTRO,"PLAZA. CANOVAS DEL CASTILLO, 5",,,5,
3901,12,USERA,CALL. MOREJA / CALL. SALVADOR MARTINEZ,,,36,
3902,4,SALAMANCA,"AUTOV. M-30, 05NL15",,,05NL15,
3903,4,SALAMANCA,"AVDA. GUINDALERA, 3",,,3,
3904,13,PUENTE DE VALLECAS,AVDA. BUENOS AIRES / AVDA. PARQUE DE PALOMERAS BAJAS,,,86,
3905,13,PUENTE DE VALLECAS,"CALL. DOCTOR LOZANO, 16",,,16,
3906,1,CENTRO,CALL. BAILEN / CUSTA. SAN VICENTE,,,5,
3907,2,ARGANZUELA,"RONDA. VALENCIA, 7",,,7,
3908,13,PUENTE DE VALLECAS,AVDA. ALBUFERA / AVDA. PAZ,,,1,
3909,4,SALAMANCA,CALL. ALCALA / PLAZA. MANUEL BECERRA,,,150,
3910,4,SALAMANCA,CALL. PADILLA / CALL. GENERAL DIAZ PORLIER,,,60,
3911,21,BARAJAS,"MAQUÉS DE BERNA, 29",,,29A,
3912,9,MONCLOA-ARAVACA,CALL. FERRAZ / CALL. REY FRANCISCO,,,1,
3913,13,PUENTE DE VALLECAS,CALL. ESTEBAN CARROS / CALL. CABO DE TARIFA,,,73,
3914,17,VILLAVERDE,"CALL. RESINA, 2",,,2,
3915,2,ARGANZUELA,"AUTOV. M-30, 11XC50",,,11XC50,
3916,5,CHAMARTÍN,CALL. JOAQUIN COSTA / CALL. FELIPE PEREZ Y GONZALEZ,,,6,
3917,5,CHAMARTÍN,PASEO. CASTELLANA / CALL. PADRE FRANCISCO PALAU Y QUER,,,274,
3918,10,LATINA,"CALL. MAQUEDA, 16",,,16,
3919,13,PUENTE DE VALLECAS,"AVDA. ENTREVIAS, 62",,,62,
3920,17,VILLAVERDE,IDB. AVENIDA DE LOS ROSALES / CALL. CONCEPCION DE LA OLIVA,,,0,
3921,1,CENTRO,"CALL. GRAN VIA, 10",,,10,
3922,18,VILLA DE VALLECAS,"CALL. PEÑAS LARGAS, 3",,,3,
3923,9,MONCLOA-ARAVACA,"AUTOV. M-30, 26NC10",,,26NC10,
3924,1,CENTRO,"CALL. BAILEN, 1",,,1,
3925,8,FUENCARRAL-EL PARDO,GLORIETA PRADERA DE VAQUERIZAS CON CALLE MIRADOR DE LAS REINA,,,9,
3926,9,MONCLOA-ARAVACA,PLAZA. CARDENAL CISNEROS / AUTOV. A-6,,,1,
3927,4,SALAMANCA,CALL. JUAN BRAVO / CALL. LAGASCA,,,12,
3928,3,RETIRO,AVDA. MENENDEZ PELAYO / CALL. O'DONNELL,,,9,
3929,9,MONCLOA-ARAVACA,"AUTOV. M-30, 21XC30",,,21XC30,
3930,5,CHAMARTÍN,"CALL. SANTA HORTENSIA, 35",,,35,
3931,11,CARABANCHEL,72,,,72,
3932,14,MORATALAZ,"CALL. ARROYO DE LA MEDIA LEGUA, 18",,,18,
3933,8,FUENCARRAL-EL PARDO,"CALL. PUENTE LA REINA, 1",,,1,
3934,12,USERA,"CALL. MONEDEROS, 12",,,12,
3935,6,TETUÁN,"CALL. MANUEL LUNA, 21",,,21,
3936,6,TETUÁN,"CALL. INFANTA MERCEDES, 20",,,20,
3937,20,SAN BLAS-CANILLEJAS,CALL. JULIAN CAMARILLO / CALL. ALFONSO GOMEZ,,,30,
3938,9,MONCLOA-ARAVACA,"AUTOV. M-30, 20XC50",,,20XC50,
3939,5,CHAMARTÍN,CALL. MALCAMPO / CALL. MARCENADO,,,20,
3940,16,HORTALEZA,"CALL. PADRES DOMINICOS, 1",,,1,
3941,17,VILLAVERDE,CALL. BERROCAL / CALL. CANCHAL,,,5,
3942,2,ARGANZUELA,"PASEO. SANTA MARIA DE LA CABEZA, 1",,,1,
3943,19,VICÁLVARO,AVDA. DAROCA / CALL. CASALARREINA,,,298,
3944,2,ARGANZUELA,PASEO. DELICIAS / CALL. PEDRO UNANUE,,,42,
3945,8,FUENCARRAL-EL PARDO,"AUTOV. M-30, 29XC09",,,29XC09,
3946,5,CHAMARTÍN,CALL. CARDENAL SILICEO / CALL. CORAZON DE MARIA,,,36,
3947,13,PUENTE DE VALLECAS,CALL. TOMAS ESTEBAN / CALL. SIERRA DE ALCUBIERRE,,,1,
3948,2,ARGANZUELA,"AUTOV. M-30, C2 PK 10600",,,10NL60,
3949,15,CIUDAD LINEAL,CALL. ARTURO SORIA / CALL. AÑASTRO,,,255,
3950,12,USERA,CALL. ANTONIO LOPEZ / CMNO. PERALES,,,236,
3951,7,CHAMBERÍ,CALL. FERNANDEZ DE LA HOZ / CALL. GARCIA DE PAREDES,,,49,
3952,13,PUENTE DE VALLECAS,AVDA. BUENOS AIRES / AVDA. PABLO NERUDA,,,1,
3953,16,HORTALEZA,AVDA. FRANCISCO JAVIER SAENZ DE OIZA / CALL. ALBERTO DE PALACIO,,,1,
3954,5,CHAMARTÍN,"CALL. MENENDEZ PIDAL, 19",,,19,
3955,1,CENTRO,"CALL. ROSARIO, 9",,,9,
3956,19,VICÁLVARO,CALL. CASALARREINA / AVDA. DAROCA,,,33,
3957,17,VILLAVERDE,CALL. OXIGENO / PASEO. TALLERES,,,3,
3958,7,CHAMBERÍ,GTA. RUBEN DARIO / PASEO. EDUARDO DATO,,,1,
3959,10,LATINA,AVDA. AVIACION / CALL. JOAQUIN TURINA,,,121,
3960,12,USERA,"CALL. OLVIDO, 77",,,77,
3961,12,USERA,AVENIDA DE ANDALUCIA 40 CON M-40,,,40,
3962,1,CENTRO,"CALL. SAN HERMENEGILDO, 6",,,6,
3963,4,SALAMANCA,CALL. DIEGO DE LEON / CALL. SERRANO,,,2,
3964,18,VILLA DE VALLECAS,"CALL. NUEVE MERCAMADRID, 6",,,6,
3965,5,CHAMARTÍN,"CALL. GENERAL ZABALA, 12",,,12,
3966,9,MONCLOA-ARAVACA,"CALL. MARQUES DE URQUIJO, 1",,,1,
3967,20,SAN BLAS-CANILLEJAS,"CALL. NICOLASA GOMEZ, 87",,,87,
3968,5,CHAMARTÍN,"AUTOV. M-30, 04NC60",,,04NC60,
3969,12,USERA,AVDA. LOS ROSALES / AVDA. ANDALUCIA,,,9,
3970,9,MONCLOA-ARAVACA,PASEO. JUAN XXIII / AVDA. GREGORIO DEL AMO,,,40,
3971,15,CIUDAD LINEAL,CALL. ULISES / CALL. ARTURO SORIA,,,2,
3972,8,FUENCARRAL-EL PARDO,"AUTOV. M-40, +05000E",,,+05000E,
3973,7,CHAMBERÍ,PASEO. EDUARDO DATO / GTA. RUBEN DARIO,,,23,
3974,2,ARGANZUELA,"CALL. EMBAJADORES, 161",,,161,
3975,21,BARAJAS,"CALL. ALHONDIGA, 22",,,22,
3976,5,CHAMARTÍN,PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA,,,2,
3977,1,CENTRO,"CALL. FUENCARRAL, 71",,,71,
3978,6,TETUÁN,"PASEO. CASTELLANA, 181",,,181,
3979,4,SALAMANCA,"CALL. JORGE JUAN, 82",,,82,
3980,18,VILLA DE VALLECAS,CALL. VIRGEN DE LAS VIÑAS / AVDA. SANTA EUGENIA,,,17,
3981,8,FUENCARRAL-EL PARDO,"AUTOV. M-30, 25XC60",,,25XC60,
3982,5,CHAMARTÍN,"INTER. CHAMARTIN, 0",,,0,
3983,13,PUENTE DE VALLECAS,AVDA. PABLO NERUDA / CALL. EXTREMEÑOS,,,72,
3984,13,PUENTE DE VALLECAS,"AVDA. SAN DIEGO, 95",,,95,
3985,19,VICÁLVARO,CALL. CERCEDA / CALL. TORREJON DE LA CALZADA,,,2,
3986,5,CHAMARTÍN,"CALL. LOPEZ DE HOYOS, 25",,,25,
3987,16,HORTALEZA,"CALL. PINAR DEL REY, 54",,,54,
3988,2,ARGANZUELA,"AUTOV. M-30, 10NC90",,,10NC90,
3989,9,MONCLOA-ARAVACA,"AVDA. PADRE HUIDOBRO, 10",,,10,
3990,21,BARAJAS,"AEROP. TERMINAL T-1, 0",,,0,
3991,9,MONCLOA-ARAVACA,"AUTOV. M-30, 22XC02",,,22XC02,
3992,20,SAN BLAS-CANILLEJAS,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,,,553,
3993,2,ARGANZUELA,PASEO. DELICIAS / CALL. CACERES,,,80,
3994,14,MORATALAZ,PARKIN PUBLICO,,,3,
3995,13,PUENTE DE VALLECAS,AVDA. ALBUFERA / AVDA. PEÑA PRIETA,,,1,
3996,12,USERA,CALL. MARCELO USERA / PLAZA. ELIPTICA,,,1,
3997,20,SAN BLAS-CANILLEJAS,"CALL. DEYANIRA, 17A",,,17A,
3998,1,CENTRO,"CALL. GRAN VIA, 72",,,72,
3999,18,VILLA DE VALLECAS,AVDA. ENSANCHE DE VALLECAS / AVDA. MAYORAZGO,,,44,
4000,1,CENTRO,"CALL. SAN BERNARDO, 45",,,45,
4001,8,FUENCARRAL-EL PARDO,CALL. MONASTERIO DE EL PAULAR / CALL. MONASTERIOS DE SUSO Y YUSO,,,1,
4002,17,VILLAVERDE,AVDA. REAL DE PINTO / CALL. LAGUNA DALGA,,,158,
4003,4,SALAMANCA,CALL. JORGE JUAN / CALL. PRINCIPE DE VERGARA,,,6,
4004,3,RETIRO,CALL. PEZ VOLADOR / CALL. PEZ AUSTRAL,,,20,
4005,6,TETUÁN,"CALL. REINA MERCEDES, 23",,,23,
4006,4,SALAMANCA,"CALL. MAIQUEZ, 4",,,4,
4007,1,CENTRO,"CALL. BAILEN, 6",,,6,
4008,6,TETUÁN,"CALL. DIVINO REDENTOR, 23",,,23,
4009,13,PUENTE DE VALLECAS,"CALL. NUESTRA SEÑORA DE LAS MERCEDES, 6",,,6,
4010,16,HORTALEZA,CALL. EL ALGABEÑO / RONDA. MANUEL GRANERO,,,13,
4011,14,MORATALAZ,LUIS DE HOYOS SAINZ 132,,,132,
4012,7,CHAMBERÍ,GTA. RUIZ JIMENEZ / CALL. ALBERTO AGUILERA,,,4,
4013,18,VILLA DE VALLECAS,CALL. POZA DE LA SAL / CALL. REAL DE ARGANDA,,,1,
4014,11,CARABANCHEL,"CALL. OCA, 46",,,46,
4015,5,CHAMARTÍN,AVDA. ALBERTO ALCOCER / CALL. JUAN RAMON JIMENEZ,,,12,
4016,12,USERA,CALL. ISIDRA JIMENEZ / CALL. DOLORES BARRANCO,,,3,
4017,1,CENTRO,CALL. GRAN VIA / CALL. TRES CRUCES,,,15,
4018,13,PUENTE DE VALLECAS,AVDA. ALBUFERA / AUTOV. M-40,,,308,
4019,5,CHAMARTÍN,"CALL. BALBINA VALVERDE, 8",,,8,
4020,7,CHAMBERÍ,CALL. HARTZENBUSCH / fuencarral,,,2,
4021,7,CHAMBERÍ,CALL. FUENCARRAL / CALL. HARTZENBUSCH,,,126,
4022,8,FUENCARRAL-EL PARDO,CALL. PEDRO RICO / CALL. ARZOBISPO MORCILLO,,,13,
4023,14,MORATALAZ,AVDA. DOCTOR GARCIA TAPIA / CALL. FUENTE CARRANTONA,,,157A,
4024,8,FUENCARRAL-EL PARDO,AVDA. MONASTERIO DE SILOS / Plaza Torcuato Fernandez-Miranda,,,1,
4025,11,CARABANCHEL,CALL. CAMINO VIEJO DE LEGANES / CALL. GENERAL RICARDOS,,,1,
4026,21,BARAJAS,AEROP. TERMINAL T-4 / AUTOV. M-12,,,0,
4027,4,SALAMANCA,CALL. VELAZQUEZ / CALL. GENERAL ORAA,,,11,
4028,9,MONCLOA-ARAVACA,"CALL. SIERRA DE PAJAREJO, 13",,,13,
4029,21,BARAJAS,AEROP. TERMINAL T-1 / AEROP. TERMINAL T-1,,,0,
4030,8,FUENCARRAL-EL PARDO,PARADO EN SEMAFORO,,,5,
4031,1,CENTRO,"CALL. PUEBLA, 5",,,5,
4032,16,HORTALEZA,AVDA. GRAN VIA DE HORTALEZA / GTA. FRANCISCO FERNANDEZ ORDOÑEZ,,,62,
4033,7,CHAMBERÍ,CALL. HILARION ESLAVA / CALL. JOAQUIN MARIA LOPEZ,,,54,
4034,15,CIUDAD LINEAL,A2 KM 4.7,,,+00500E,
4035,4,SALAMANCA,"CALL. GENERAL DIAZ PORLIER, 30",,,30,
4036,13,PUENTE DE VALLECAS,AVDA. RAFAEL ALBERTI / AVDA. ALBUFERA,,,20,
4037,8,FUENCARRAL-EL PARDO,CALL. LA CABRERA / CALL. LA HIRUELA,,,2,
4038,21,BARAJAS,CALL. TIMON / CALL. ALAR DEL REY,,,12,
4039,8,FUENCARRAL-EL PARDO,CALL. GAVILANES / CALL. ARROYOFRESNO,,,6,
